,Datetime,Tweet Id,Text
62,2020-04-14 16:55:08,1250105317230338053,@yungblud I dont really know what this hashtag means but #DOMGIVEUSCREAM #theyungbludshow #yungblud 🖤🖤🖤
63,2020-04-14 16:55:07,1250105313967079427,i dont think you know how physics works https://t.co/rkJXEEWZMH
64,2020-04-14 16:55:06,1250105312192929796,@ToniTerrierTTV this is a question i really dont know
65,2020-04-14 16:55:06,1250105311698051072,i dont know how and why but ive been looping this video for 3 hours now somebody send help https://t.co/8envlKhS9G
66,2020-04-14 16:55:04,1250105300595511296,"RT @TommyG: 8/ DONT FUCKIN GIMME THAT ""well they tweeted"" bullshit

as someone who owns 4 businesses, i have access to all our company acco…"
67,2020-04-14 16:55:03,1250105296011354114,"@JuliaGATX @jason_howerton @back_ttys I dont know exactly, but im gonna go by what the experts say, not what moron… https://t.co/vAIGt8kVTM"
68,2020-04-14 16:55:02,1250105293897228289,@bbryxnrios HELP I DONT KNOW THIS
69,2020-04-14 16:55:02,1250105292534276102,"@Kimberl56722985 @RealDadeLMurphy @LibertyHangout You dont know their situations, maybe the virus caused a heart at… https://t.co/MVzN2ja7a8"
70,2020-04-14 16:55:00,1250105286393765892,@MuffinTwtStrggl @skeppywastaken heart ❤ been broke 💔 so many 👥⌚ i i dont 🙅‍♀️ know 🤔💭 what to🤷‍♀️ believe
71,2020-04-14 16:54:57,1250105271730438144,@charlesj7787 @elf_carrie @RichardDawkins I dont even know what point you are trying to make here....
72,2020-04-14 16:54:54,1250105259583655936,homestuck is pretty underrated in my country. i have only 4-6 friends that know and still into homestuck nowadays.… https://t.co/af6zDL1UQ5
73,2020-04-14 16:54:53,1250105257285296131,"RT @LordzzOfChaos: when everybody left me you were there, when everybody brought me down you were there to lift my spirits up. so i dont ca…"
74,2020-04-14 16:54:53,1250105256299593729,"@Oumaya_Chan yeah, i get being worried, but we dont know, all we can do is believe them 🤷🏻‍♀️"
